Timestamp,Node_ID,Voltage_V,Current_A,Load_kW,Temperature_C,Power_Factor,Energy_Output_kWh,Fault,Failure_Risk
2025-01-17 21:55:00,N002,229.01,19.26,4.39,38.25,0.99,0.364,0,0.04
2025-01-17 22:00:00,N030,226.24,18.73,4.2,36.25,0.92,0.349,0,0.031
2025-01-17 22:05:00,N009,237.98,16.97,4.14,34.97,0.91,0.344,0,0.057
2025-01-17 22:10:00,N012,225.41,11.33,2.62,36.89,1.0,0.218,0,0.035
2025-01-17 22:15:00,N022,234.15,12.65,2.97,35.57,0.92,0.247,0,0.057
2025-01-17 22:20:00,N030,232.62,13.57,3.09,33.68,0.96,0.256,0,0.057
2025-01-17 22:25:00,N029,227.82,8.34,2.01,34.29,0.94,0.167,0,0.049
2025-01-17 22:30:00,N010,222.25,15.49,3.49,38.15,0.96,0.29,0,0.035
2025-01-17 22:35:00,N047,231.02,11.68,2.72,33.26,0.95,0.225,0,0.025
2025-01-17 22:40:00,N035,222.36,14.98,3.36,35.98,0.93,0.279,0,0.019
2025-01-17 22:45:00,N002,231.31,7.33,1.71,36.44,0.96,0.142,0,0.051
2025-01-17 22:50:00,N012,238.41,3.6,0.82,34.2,0.96,0.068,0,0.031
2025-01-17 22:55:00,N028,235.08,14.89,3.43,35.76,0.95,0.284,0,0.021
2025-01-17 23:00:00,N015,222.49,9.98,2.2,34.5,0.95,0.183,0,0.044
2025-01-17 23:05:00,N049,236.96,18.67,4.44,38.29,0.97,0.369,0,0.064
2025-01-17 23:10:00,N035,232.26,7.09,1.55,34.22,0.97,0.128,0,0.032
2025-01-17 23:15:00,N023,234.47,8.48,1.93,33.36,0.95,0.16,0,0.048
2025-01-17 23:20:00,N029,232.06,17.62,4.09,38.49,0.98,0.339,0,0.025
2025-01-17 23:25:00,N025,236.84,3.84,0.89,29.43,0.96,0.074,0,0.04
2025-01-17 23:30:00,N036,224.87,16.01,3.58,38.4,0.99,0.297,0,0.043
2025-01-17 23:35:00,N043,227.4,9.83,2.29,32.75,0.99,0.19,0,0.031
2025-01-17 23:40:00,N004,228.83,16.54,3.7,35.41,0.96,0.307,0,0.045
2025-01-17 23:45:00,N041,228.84,12.4,2.99,35.52,1.0,0.248,0,0.025
2025-01-17 23:50:00,N036,238.32,16.75,4.02,38.37,0.91,0.334,0,0.04
2025-01-17 23:55:00,N024,231.45,20.1,4.52,36.66,0.94,0.375,0,0.067
2025-01-18 00:00:00,N032,226.07,8.53,2.05,34.37,0.95,0.17,0,0.038
2025-01-18 00:05:00,N039,226.51,12.3,2.76,36.48,0.96,0.229,0,0.037
2025-01-18 00:10:00,N016,228.2,12.68,2.8,38.28,1.0,0.233,0,0.059
2025-01-18 00:15:00,N042,236.43,5.55,1.15,30.59,0.97,0.096,0,0.015
2025-01-18 00:20:00,N034,228.28,5.29,1.05,30.44,0.92,0.087,0,0.051
2025-01-18 00:25:00,N004,228.72,14.34,3.41,35.85,0.93,0.283,0,0.025
2025-01-18 00:30:00,N027,232.74,6.74,1.59,33.8,0.93,0.132,0,0.054
2025-01-18 00:35:00,N028,225.15,4.07,0.91,29.93,0.98,0.076,0,0.046
2025-01-18 00:40:00,N045,229.31,8.13,1.84,32.93,0.98,0.153,0,0.014
2025-01-18 00:45:00,N038,231.3,6.96,1.72,33.33,1.0,0.143,0,0.028
2025-01-18 00:50:00,N029,228.75,17.44,3.9,39.91,0.95,0.323,0,0.052
2025-01-18 00:55:00,N035,229.6,16.45,3.79,36.34,0.93,0.314,0,0.052
2025-01-18 01:00:00,N020,229.59,3.81,0.86,31.39,0.94,0.071,0,0.044
2025-01-18 01:05:00,N050,238.83,12.21,2.82,35.92,0.92,0.234,0,0.027
2025-01-18 01:10:00,N034,230.01,14.93,3.5,38.63,0.93,0.29,0,0.037
2025-01-18 01:15:00,N038,228.28,10.01,2.33,33.23,0.94,0.193,0,0.029
2025-01-18 01:20:00,N010,231.15,7.48,1.83,34.26,0.98,0.152,0,0.023
2025-01-18 01:25:00,N016,226.26,21.79,4.92,38.81,0.95,0.408,0,0.028
2025-01-18 01:30:00,N020,225.66,3.54,0.78,30.66,0.92,0.065,0,0.037
2025-01-18 01:35:00,N016,230.98,6.74,1.64,32.3,0.9,0.136,0,0.019
2025-01-18 01:40:00,N024,226.59,14.47,3.33,37.35,0.94,0.276,0,0.055
2025-01-18 01:45:00,N013,228.55,9.64,2.18,32.21,0.92,0.181,0,0.022
2025-01-18 01:50:00,N029,222.45,15.22,3.43,38.4,0.95,0.284,0,0.031
2025-01-18 01:55:00,N020,228.78,4.68,1.06,33.23,1.0,0.088,0,0.018
2025-01-18 02:00:00,N046,224.53,5.99,1.34,31.52,0.95,0.111,0,0.006
2025-01-18 02:05:00,N031,232.3,19.91,4.54,39.37,0.92,0.377,0,0.05
2025-01-18 02:10:00,N036,225.31,12.67,2.81,31.51,0.96,0.234,0,0.016
2025-01-18 02:15:00,N038,235.85,18.94,4.54,40.91,0.95,0.377,0,0.036
2025-01-18 02:20:00,N050,236.02,21.59,4.99,38.95,1.0,0.414,0,0.058
2025-01-18 02:25:00,N039,226.03,20.95,4.67,38.65,0.94,0.388,0,0.047
2025-01-18 02:30:00,N009,230.05,10.3,2.31,34.06,0.95,0.191,0,0.045
2025-01-18 02:35:00,N049,233.69,5.72,1.33,31.98,0.91,0.111,0,0.032
2025-01-18 02:40:00,N008,225.33,19.2,4.36,39.96,0.92,0.361,0,0.027
2025-01-18 02:45:00,N026,235.35,18.83,4.47,37.56,0.96,0.371,0,0.066
2025-01-18 02:50:00,N024,222.08,20.02,4.43,40.38,1.0,0.368,0,0.072
2025-01-18 02:55:00,N018,234.69,7.22,1.73,33.32,0.95,0.144,0,0.038
2025-01-18 03:00:00,N045,228.57,12.51,3.06,37.02,0.96,0.254,0,0.048
2025-01-18 03:05:00,N028,229.85,4.17,1.06,33.78,1.0,0.088,0,0.055
2025-01-18 03:10:00,N036,232.59,17.63,4.13,40.87,0.95,0.343,0,0.058
2025-01-18 03:15:00,N019,232.98,7.04,1.61,31.56,0.98,0.133,0,0.013
2025-01-18 03:20:00,N031,226.12,20.52,4.61,38.11,0.97,0.383,0,0.049
2025-01-18 03:25:00,N002,223.59,13.21,3.01,35.02,0.99,0.25,0,0.051
2025-01-18 03:30:00,N037,241.98,3.18,0.72,32.4,0.92,0.06,0,0.013
2025-01-18 03:35:00,N039,240.74,13.71,3.38,33.88,1.0,0.28,0,0.031
2025-01-18 03:40:00,N002,230.77,15.89,3.61,37.28,0.93,0.3,0,0.036
2025-01-18 03:45:00,N046,226.8,9.79,2.24,33.03,0.91,0.186,0,0.031
2025-01-18 03:50:00,N039,230.92,18.0,4.14,40.7,0.96,0.344,0,0.039
2025-01-18 03:55:00,N027,236.95,2.33,0.6,29.09,0.94,0.05,0,0.043
2025-01-18 04:00:00,N029,225.33,10.21,2.3,34.21,0.93,0.191,0,0.048
2025-01-18 04:05:00,N039,233.77,10.83,2.58,35.95,1.0,0.214,0,0.016
2025-01-18 04:10:00,N036,239.18,9.44,2.13,36.58,0.9,0.177,0,0.034
2025-01-18 04:15:00,N038,232.33,12.07,2.92,37.39,0.96,0.243,0,0.047
2025-01-18 04:20:00,N022,223.48,19.63,4.47,39.99,0.9,0.371,0,0.066
2025-01-18 04:25:00,N045,234.09,9.68,2.33,34.12,0.88,0.193,0,0.041
2025-01-18 04:30:00,N036,224.44,7.58,1.76,32.64,0.98,0.146,0,0.032
2025-01-18 04:35:00,N021,230.18,20.15,4.72,39.05,0.96,0.392,0,0.054
2025-01-18 04:40:00,N023,234.43,15.03,3.52,37.62,0.91,0.292,0,0.039
2025-01-18 04:45:00,N017,230.39,20.28,4.8,37.85,0.93,0.399,0,0.03
2025-01-18 04:50:00,N050,230.06,5.27,1.07,33.31,0.94,0.088,0,0.031
2025-01-18 04:55:00,N001,230.44,12.28,2.77,36.46,0.97,0.23,0,0.023
2025-01-18 05:00:00,N047,233.7,7.76,1.7,33.19,1.0,0.141,0,0.021
2025-01-18 05:05:00,N027,233.21,11.5,2.71,38.15,0.94,0.225,0,0.069
2025-01-18 05:10:00,N046,225.42,2.5,0.57,29.67,0.9,0.047,0,0.049
2025-01-18 05:15:00,N003,225.21,21.31,4.78,40.14,0.97,0.397,0,0.049
2025-01-18 05:20:00,N030,235.77,21.21,5.0,42.51,0.94,0.415,0,0.075
2025-01-18 05:25:00,N025,230.28,11.97,2.81,33.92,0.97,0.233,0,0.021
2025-01-18 05:30:00,N019,233.36,19.65,4.66,40.39,0.95,0.387,0,0.033
2025-01-18 05:35:00,N005,232.37,7.91,1.94,34.07,0.94,0.161,0,0.025
2025-01-18 05:40:00,N013,231.16,12.69,2.95,35.52,0.89,0.244,0,0.048
2025-01-18 05:45:00,N043,233.45,15.14,3.41,37.43,0.96,0.283,0,0.04
2025-01-18 05:50:00,N029,229.36,17.75,4.01,37.69,0.93,0.333,0,0.056
2025-01-18 05:55:00,N032,230.42,4.48,1.02,33.24,0.96,0.085,0,0.047
2025-01-18 06:00:00,N021,226.39,3.68,0.82,30.89,0.9,0.068,0,0.024
2025-01-18 06:05:00,N025,229.29,15.53,3.54,32.59,1.0,0.294,0,0.011
2025-01-18 06:10:00,N018,230.73,11.37,2.54,35.55,0.94,0.211,0,0.043
2025-01-18 06:15:00,N043,232.29,13.45,3.13,35.6,1.0,0.259,0,0.016
2025-01-18 06:20:00,N018,230.8,19.35,4.58,41.16,0.92,0.38,0,0.029
2025-01-18 06:25:00,N018,229.67,18.47,4.19,35.9,0.99,0.348,0,0.017
2025-01-18 06:30:00,N020,231.34,20.48,4.73,39.96,0.93,0.393,0,0.062
2025-01-18 06:35:00,N048,233.66,17.35,4.01,39.78,0.98,0.333,0,0.032
2025-01-18 06:40:00,N005,235.05,10.21,2.21,36.4,0.94,0.183,0,0.029
2025-01-18 06:45:00,N024,229.29,13.2,3.05,38.0,0.96,0.253,0,0.05
2025-01-18 06:50:00,N024,234.46,20.81,4.86,39.82,1.0,0.404,0,0.048
2025-01-18 06:55:00,N018,232.34,4.75,1.08,31.85,0.96,0.09,0,0.007
2025-01-18 07:00:00,N044,226.18,7.03,1.7,33.04,0.97,0.141,0,0.017
2025-01-18 07:05:00,N031,229.17,19.55,4.43,41.37,0.94,0.368,0,0.07
2025-01-18 07:10:00,N036,225.88,14.22,3.32,36.94,0.88,0.276,0,0.058
2025-01-18 07:15:00,N047,232.56,8.82,2.19,34.84,0.97,0.182,0,0.022
2025-01-18 07:20:00,N011,231.69,5.76,1.35,33.46,0.89,0.112,0,0.042
2025-01-18 07:25:00,N040,238.54,9.74,2.22,36.14,0.91,0.184,0,0.036
2025-01-18 07:30:00,N005,235.22,10.59,2.59,35.22,0.95,0.215,0,0.049
2025-01-18 07:35:00,N016,226.82,4.18,0.97,30.96,0.92,0.081,0,0.046
2025-01-18 07:40:00,N023,225.2,7.56,1.7,33.56,1.0,0.141,0,0.043
2025-01-18 07:45:00,N047,228.34,8.19,2.01,35.39,0.92,0.167,0,0.018
2025-01-18 07:50:00,N032,236.04,14.96,3.55,35.15,0.92,0.294,0,0.016
2025-01-18 07:55:00,N010,230.69,19.89,4.48,38.88,0.99,0.372,0,0.068
2025-01-18 08:00:00,N047,225.0,16.62,3.81,40.28,0.94,0.316,0,0.026
2025-01-18 08:05:00,N010,229.34,7.96,1.81,32.13,0.97,0.15,0,0.053
2025-01-18 08:10:00,N037,232.31,10.66,2.44,31.1,0.99,0.203,0,0.039
2025-01-18 08:15:00,N031,223.87,5.95,1.25,34.29,0.97,0.104,0,0.047
2025-01-18 08:20:00,N048,233.43,4.42,1.02,31.17,0.94,0.085,0,0.012
2025-01-18 08:25:00,N010,224.73,17.94,3.94,37.64,0.94,0.327,0,0.033
2025-01-18 08:30:00,N001,234.9,12.09,2.74,35.69,0.95,0.227,0,0.053
2025-01-18 08:35:00,N015,223.83,10.47,2.36,34.05,0.93,0.196,0,0.055
2025-01-18 08:40:00,N029,230.39,13.11,2.99,32.14,0.93,0.248,0,0.008
2025-01-18 08:45:00,N031,235.81,5.99,1.37,31.13,0.99,0.114,0,0.047
2025-01-18 08:50:00,N016,230.62,17.74,4.08,37.71,0.92,0.339,0,0.043
2025-01-18 08:55:00,N005,226.99,20.76,4.69,39.36,1.0,0.389,0,0.039
2025-01-18 09:00:00,N027,228.99,19.99,4.57,40.17,0.93,0.379,0,0.033
2025-01-18 09:05:00,N010,227.96,11.51,2.66,37.49,0.96,0.221,0,0.05
2025-01-18 09:10:00,N015,237.95,3.89,0.9,30.66,0.91,0.074,0,0.039
2025-01-18 09:15:00,N022,235.13,6.07,1.33,32.13,0.92,0.11,0,0.016
2025-01-18 09:20:00,N025,235.0,19.26,4.6,38.59,0.99,0.381,0,0.03
2025-01-18 09:25:00,N047,236.87,16.07,3.78,36.74,0.94,0.314,0,0.063
2025-01-18 09:30:00,N018,231.0,10.41,2.39,34.99,0.96,0.199,0,0.051
2025-01-18 09:35:00,N039,228.12,16.62,3.69,34.49,0.98,0.306,0,0.053
2025-01-18 09:40:00,N022,230.41,20.38,4.68,40.67,0.94,0.389,0,0.034
2025-01-18 09:45:00,N007,225.92,8.47,1.9,35.66,0.97,0.158,0,0.017
2025-01-18 09:50:00,N002,231.27,14.76,3.44,39.14,0.92,0.286,0,0.048
2025-01-18 09:55:00,N010,233.03,7.71,1.88,35.67,0.92,0.156,0,0.051
2025-01-18 10:00:00,N035,226.84,7.39,1.67,33.86,0.96,0.139,0,0.048
2025-01-18 10:05:00,N037,237.71,14.62,3.41,37.17,0.9,0.283,0,0.02
2025-01-18 10:10:00,N013,245.88,3.47,0.87,32.05,1.0,0.072,0,0.03
2025-01-18 10:15:00,N001,236.53,16.82,3.85,37.72,0.96,0.319,0,0.033
2025-01-18 10:20:00,N038,228.7,4.5,1.03,32.0,1.0,0.086,1,0.523
2025-01-18 10:25:00,N034,241.3,18.89,4.64,40.93,0.95,0.386,0,0.065
2025-01-18 10:30:00,N020,227.74,13.54,3.15,36.87,0.93,0.262,0,0.059
2025-01-18 10:35:00,N009,232.39,14.36,3.24,34.82,0.92,0.269,0,0.057
2025-01-18 10:40:00,N036,235.43,9.33,2.27,35.66,0.88,0.188,0,0.055
2025-01-18 10:45:00,N003,221.08,17.62,3.88,38.39,0.96,0.322,1,0.523
2025-01-18 10:50:00,N009,228.51,18.82,4.37,38.83,0.94,0.363,0,0.03
2025-01-18 10:55:00,N020,228.66,16.05,3.64,39.51,0.98,0.302,0,0.064
2025-01-18 11:00:00,N050,226.14,12.15,2.84,36.59,0.99,0.235,0,0.059
2025-01-18 11:05:00,N042,222.43,10.03,2.13,33.61,0.98,0.177,0,0.01
2025-01-18 11:10:00,N007,232.68,6.49,1.49,37.01,0.96,0.124,0,0.039
2025-01-18 11:15:00,N034,237.73,20.57,4.94,37.49,0.92,0.41,0,0.028
2025-01-18 11:20:00,N003,228.42,6.43,1.48,38.45,0.96,0.123,0,0.055
2025-01-18 11:25:00,N003,226.75,16.97,3.83,35.98,0.91,0.318,0,0.016
2025-01-18 11:30:00,N034,229.22,6.08,1.43,32.85,0.93,0.118,0,0.048
2025-01-18 11:35:00,N037,218.74,14.45,3.21,36.31,0.99,0.266,0,0.04
2025-01-18 11:40:00,N033,223.13,4.78,1.02,31.93,0.96,0.085,0,0.055
2025-01-18 11:45:00,N040,232.6,2.89,0.67,33.27,0.96,0.056,0,0.026
2025-01-18 11:50:00,N046,224.89,9.18,2.21,34.37,1.0,0.184,0,0.029
2025-01-18 11:55:00,N017,230.14,14.21,3.19,36.12,0.96,0.265,0,0.054
2025-01-18 12:00:00,N042,225.18,11.59,2.63,37.16,0.99,0.218,0,0.024
2025-01-18 12:05:00,N033,229.07,10.78,2.38,34.19,0.94,0.198,0,0.037
2025-01-18 12:10:00,N030,232.18,20.16,4.66,37.24,0.96,0.387,0,0.033
2025-01-18 12:15:00,N041,233.78,14.74,3.48,37.34,0.93,0.289,0,0.032
2025-01-18 12:20:00,N031,228.02,3.33,0.79,30.7,0.95,0.065,0,0.008
2025-01-18 12:25:00,N040,231.41,17.41,4.0,37.19,0.95,0.332,0,0.035
2025-01-18 12:30:00,N020,225.33,5.73,1.28,31.1,0.94,0.106,0,0.049
2025-01-18 12:35:00,N046,230.1,11.7,2.76,36.03,0.92,0.229,0,0.063
2025-01-18 12:40:00,N013,228.39,7.66,1.71,33.71,0.91,0.142,0,0.028
2025-01-18 12:45:00,N039,221.56,5.38,1.21,31.38,0.94,0.101,0,0.033
2025-01-18 12:50:00,N012,223.47,17.87,3.94,39.36,0.93,0.327,0,0.042
2025-01-18 12:55:00,N026,233.43,7.0,1.62,31.5,0.97,0.134,0,0.033
2025-01-18 13:00:00,N018,222.33,10.27,2.31,32.12,0.98,0.191,0,0.053
2025-01-18 13:05:00,N044,230.58,9.24,2.16,33.39,0.97,0.179,0,0.01
2025-01-18 13:10:00,N026,236.48,13.99,3.18,35.24,0.92,0.264,0,0.023
2025-01-18 13:15:00,N017,239.48,20.19,4.8,39.49,0.93,0.398,0,0.044
2025-01-18 13:20:00,N026,224.0,16.86,3.84,37.79,0.96,0.319,0,0.032
2025-01-18 13:25:00,N039,231.7,3.71,0.87,30.4,0.96,0.072,0,0.004
2025-01-18 13:30:00,N043,222.45,12.32,2.72,34.72,0.95,0.226,0,0.013
2025-01-18 13:35:00,N022,226.9,14.25,3.27,38.2,0.97,0.271,0,0.048
2025-01-18 13:40:00,N023,231.9,4.27,0.99,33.65,0.94,0.082,0,0.043
2025-01-18 13:45:00,N038,228.06,16.2,3.74,36.29,0.93,0.31,0,0.051
2025-01-18 13:50:00,N041,229.7,14.29,3.28,35.45,0.96,0.273,0,0.028
2025-01-18 13:55:00,N047,227.4,20.94,4.91,36.46,0.91,0.408,0,0.054
2025-01-18 14:00:00,N004,221.42,4.13,0.84,31.35,0.97,0.07,0,0.006
2025-01-18 14:05:00,N010,238.56,18.77,4.43,38.72,0.95,0.368,0,0.045
2025-01-18 14:10:00,N013,227.51,10.57,2.42,36.23,0.94,0.2,0,0.04
2025-01-18 14:15:00,N028,233.97,7.24,1.69,31.33,1.0,0.14,0,0.044
2025-01-18 14:20:00,N032,238.64,3.5,0.85,32.25,0.99,0.07,0,0.027
2025-01-18 14:25:00,N009,233.1,11.67,2.68,38.02,0.95,0.223,0,0.022
2025-01-18 14:30:00,N028,234.7,14.82,3.49,36.84,0.99,0.29,0,0.053
2025-01-18 14:35:00,N012,227.68,16.79,3.88,37.68,0.94,0.322,0,0.049
2025-01-18 14:40:00,N035,233.21,16.16,3.71,38.31,0.98,0.308,0,0.05
2025-01-18 14:45:00,N012,228.7,16.92,3.9,37.9,1.0,0.323,0,0.043
2025-01-18 14:50:00,N026,224.35,16.66,3.66,36.77,0.95,0.304,0,0.032
2025-01-18 14:55:00,N024,231.42,10.28,2.48,36.45,0.97,0.206,0,0.058
2025-01-18 15:00:00,N043,227.16,5.71,1.3,32.23,0.98,0.108,0,0.01
2025-01-18 15:05:00,N033,235.13,10.05,2.36,33.88,0.97,0.196,0,0.041
2025-01-18 15:10:00,N034,230.67,10.06,2.37,36.37,0.92,0.197,0,0.058
2025-01-18 15:15:00,N045,237.82,8.45,1.94,33.31,0.97,0.161,0,0.058
2025-01-18 15:20:00,N039,222.3,2.87,0.66,31.58,0.98,0.055,0,0.043
2025-01-18 15:25:00,N043,230.35,14.75,3.39,36.25,0.96,0.282,0,0.016
2025-01-18 15:30:00,N037,221.86,19.75,4.28,37.15,0.9,0.355,0,0.058
2025-01-18 15:35:00,N024,224.7,12.84,2.93,37.53,0.98,0.244,0,0.03
2025-01-18 15:40:00,N012,227.25,12.62,2.93,35.37,0.97,0.244,0,0.044
2025-01-18 15:45:00,N019,229.4,9.34,2.2,32.87,0.9,0.183,0,0.019
2025-01-18 15:50:00,N025,232.37,18.6,4.39,40.53,0.9,0.364,0,0.037
2025-01-18 15:55:00,N007,227.77,4.64,0.98,31.05,0.91,0.081,0,0.046
2025-01-18 16:00:00,N035,223.46,3.55,0.85,27.62,0.93,0.07,0,0.023
2025-01-18 16:05:00,N009,224.12,5.77,1.35,32.19,0.94,0.112,0,0.036
2025-01-18 16:10:00,N045,231.73,11.9,2.78,35.47,0.97,0.231,0,0.014
2025-01-18 16:15:00,N030,231.15,15.79,3.62,38.72,1.0,0.301,0,0.044
2025-01-18 16:20:00,N038,233.97,14.99,3.49,35.77,1.0,0.29,0,0.017
2025-01-18 16:25:00,N043,226.12,6.83,1.56,30.14,0.99,0.129,0,0.045
2025-01-18 16:30:00,N043,223.09,5.79,1.39,31.33,0.92,0.115,0,0.043
2025-01-18 16:35:00,N014,230.5,17.03,3.99,34.97,0.99,0.331,0,0.026
2025-01-18 16:40:00,N023,230.99,4.26,0.98,33.09,0.96,0.081,0,0.035
2025-01-18 16:45:00,N002,223.98,11.27,2.51,34.96,0.99,0.209,0,0.051
2025-01-18 16:50:00,N024,231.13,9.02,2.17,34.77,0.98,0.181,0,0.055
2025-01-18 16:55:00,N001,230.21,14.44,3.46,35.51,0.97,0.287,0,0.023
2025-01-18 17:00:00,N042,230.86,13.04,2.94,37.66,0.95,0.244,0,0.031
2025-01-18 17:05:00,N038,234.56,20.71,4.94,42.88,0.96,0.41,0,0.033
2025-01-18 17:10:00,N012,231.11,8.24,1.89,35.77,0.96,0.157,0,0.061
2025-01-18 17:15:00,N002,224.22,10.13,2.28,33.63,0.9,0.189,0,0.026
2025-01-18 17:20:00,N043,229.68,17.68,4.13,39.3,0.91,0.343,0,0.038
2025-01-18 17:25:00,N006,230.91,13.8,3.09,36.59,0.99,0.256,0,0.064
2025-01-18 17:30:00,N011,232.82,2.39,0.58,31.79,0.98,0.048,0,0.031
2025-01-18 17:35:00,N024,229.77,12.3,2.88,33.64,0.92,0.239,0,0.023
2025-01-18 17:40:00,N003,233.73,7.54,1.77,35.09,0.94,0.147,0,0.033
2025-01-18 17:45:00,N018,225.66,15.82,3.5,35.83,0.99,0.29,0,0.04
2025-01-18 17:50:00,N027,236.03,4.94,1.17,32.61,0.96,0.097,0,0.013
2025-01-18 17:55:00,N011,223.74,16.33,3.71,39.01,0.93,0.308,0,0.022
2025-01-18 18:00:00,N010,224.8,15.6,3.52,37.1,0.89,0.292,0,0.052
2025-01-18 18:05:00,N043,235.78,18.91,4.48,40.67,0.95,0.372,0,0.047
2025-01-18 18:10:00,N018,232.15,7.93,1.98,33.98,0.95,0.165,0,0.031
2025-01-18 18:15:00,N014,226.16,2.72,0.64,28.55,0.96,0.053,0,0.03
2025-01-18 18:20:00,N022,236.97,9.51,2.23,35.79,0.96,0.185,0,0.031
2025-01-18 18:25:00,N043,232.78,16.27,3.87,37.54,0.94,0.321,0,0.037
2025-01-18 18:30:00,N018,234.08,4.36,0.96,32.33,0.95,0.079,0,0.006
2025-01-18 18:35:00,N002,234.83,15.4,3.68,35.24,0.91,0.305,0,0.054
2025-01-18 18:40:00,N040,229.45,20.0,4.47,37.62,0.92,0.371,0,0.063
2025-01-18 18:45:00,N041,227.36,19.66,4.54,35.88,0.95,0.376,0,0.018
2025-01-18 18:50:00,N018,229.01,2.57,0.73,27.9,0.91,0.061,0,0.006
2025-01-18 18:55:00,N017,230.1,9.84,2.36,35.32,0.95,0.196,0,0.031
2025-01-18 19:00:00,N008,236.78,4.39,1.14,31.87,0.97,0.095,0,0.054
2025-01-18 19:05:00,N010,223.73,15.02,3.4,36.18,0.97,0.283,0,0.037
2025-01-18 19:10:00,N007,225.17,4.01,0.94,31.66,0.95,0.078,0,0.044
2025-01-18 19:15:00,N040,234.94,7.7,1.83,33.95,0.92,0.152,0,0.022
2025-01-18 19:20:00,N020,231.75,12.35,2.97,35.56,0.95,0.246,0,0.057
2025-01-18 19:25:00,N020,230.46,20.24,4.68,42.03,0.94,0.389,0,0.06
2025-01-18 19:30:00,N003,233.72,12.84,3.02,37.72,0.93,0.25,0,0.056
2025-01-18 19:35:00,N044,222.3,10.37,2.28,33.61,0.96,0.189,0,0.019
2025-01-18 19:40:00,N048,224.7,21.18,4.8,38.85,0.97,0.398,0,0.06
2025-01-18 19:45:00,N022,230.9,18.86,4.41,40.64,0.97,0.366,0,0.039
2025-01-18 19:50:00,N017,227.01,2.41,0.53,32.16,0.93,0.044,0,0.025
2025-01-18 19:55:00,N024,230.94,10.15,2.27,32.35,0.98,0.188,0,0.045
2025-01-18 20:00:00,N021,230.3,10.75,2.53,36.1,0.95,0.21,0,0.065
2025-01-18 20:05:00,N025,223.99,18.72,3.99,35.92,0.91,0.331,0,0.029
2025-01-18 20:10:00,N049,229.06,10.52,2.37,32.73,1.0,0.196,0,0.034
2025-01-18 20:15:00,N006,233.95,13.15,3.17,38.8,0.98,0.263,0,0.054
2025-01-18 20:20:00,N041,220.0,11.41,2.51,35.65,1.0,0.209,0,0.047
2025-01-18 20:25:00,N031,234.92,14.74,3.44,35.6,0.91,0.285,0,0.033
2025-01-18 20:30:00,N017,227.27,11.9,2.55,33.62,0.96,0.211,0,0.035
2025-01-18 20:35:00,N024,236.52,8.83,2.18,32.77,0.93,0.181,0,0.035
2025-01-18 20:40:00,N044,227.11,12.75,2.94,33.55,0.99,0.244,0,0.018
2025-01-18 20:45:00,N020,231.39,3.68,0.87,29.65,0.98,0.072,0,0.034
2025-01-18 20:50:00,N008,232.17,4.15,0.96,33.68,0.95,0.08,0,0.02
2025-01-18 20:55:00,N038,230.26,21.05,4.88,36.87,0.93,0.405,0,0.048
2025-01-18 21:00:00,N008,230.02,17.56,4.03,37.54,0.93,0.334,0,0.064
2025-01-18 21:05:00,N032,234.89,9.24,2.18,35.81,0.92,0.181,0,0.051
2025-01-18 21:10:00,N012,220.36,9.22,2.0,34.65,0.95,0.166,0,0.057
2025-01-18 21:15:00,N028,239.08,11.21,2.77,36.05,0.93,0.23,0,0.044
2025-01-18 21:20:00,N047,226.18,6.19,1.33,34.42,0.93,0.11,0,0.035
2025-01-18 21:25:00,N022,230.93,13.1,2.83,38.41,0.98,0.235,0,0.064
2025-01-18 21:30:00,N004,232.15,20.9,4.8,40.66,1.0,0.399,0,0.034
2025-01-18 21:35:00,N033,236.22,11.61,2.73,36.44,0.94,0.227,0,0.018
2025-01-18 21:40:00,N034,238.11,3.24,0.78,31.16,0.87,0.065,0,0.025
2025-01-18 21:45:00,N020,225.13,18.6,4.12,35.21,0.92,0.342,0,0.032
2025-01-18 21:50:00,N003,225.08,11.91,2.67,34.49,0.97,0.222,0,0.025
2025-01-18 21:55:00,N018,219.29,13.4,3.0,36.8,0.95,0.249,0,0.048
2025-01-18 22:00:00,N013,226.87,13.69,3.06,37.11,0.93,0.254,0,0.032
2025-01-18 22:05:00,N033,230.13,16.85,3.79,37.97,0.96,0.314,0,0.065
2025-01-18 22:10:00,N010,225.77,20.77,4.82,38.13,1.0,0.4,0,0.056
2025-01-18 22:15:00,N028,227.76,3.0,0.72,31.41,0.99,0.06,0,0.036
2025-01-18 22:20:00,N013,227.65,16.23,3.72,37.33,0.91,0.309,0,0.047
2025-01-18 22:25:00,N027,229.06,3.03,0.68,30.9,0.88,0.057,0,0.041
2025-01-18 22:30:00,N024,226.31,18.62,4.16,39.83,0.94,0.345,0,0.056
2025-01-18 22:35:00,N007,224.03,10.17,2.28,32.44,0.9,0.19,0,0.041
2025-01-18 22:40:00,N027,224.74,16.8,3.63,37.17,0.94,0.301,0,0.032
2025-01-18 22:45:00,N002,228.32,12.51,2.87,36.91,0.95,0.238,0,0.032
2025-01-18 22:50:00,N030,233.14,12.78,3.08,35.45,0.93,0.256,0,0.046
2025-01-18 22:55:00,N022,225.35,6.25,1.34,34.04,0.92,0.112,0,0.039
2025-01-18 23:00:00,N004,232.84,7.26,1.72,34.31,0.96,0.143,0,0.03
